s1_duration_sec,s1_amplitude,s1_area,s2_duration_sec,s2_amplitude,s2_area,systole_duration_sec,diastole_duration_sec,label
0.1025,0.176502228508788,0.01367073765717,0.1025,0.206071137563611,0.012599930255497,0.2345,0.3175,1
0.1015,0.218992119779848,0.015794334744026,0.1025,0.217097475790293,0.011837778911483,0.2045,0.373,1
0.101,0.174144265304289,0.013872937271155,0.1025,0.269048900170001,0.023629761549322,0.149,0.2735,1
0.0985,0.273726085379861,0.020377540542927,0.1025,0.219983803015993,0.016743646653664,0.2185,0.2065,1
0.1,0.230594643659148,0.014290578277419,0.1025,0.254559247035912,0.018218208472684,0.385,0.2475,1
0.1025,0.231251290694294,0.013601330550256,0.1025,0.214454335335711,0.017446856297196,0.3965,0.194,1
0.1025,0.177628478881361,0.011355860217145,0.1025,0.236233375040539,0.017163815511933,0.394,0.2295,1
0.1025,0.198535662448988,0.012349990543846,0.1025,0.24726533365593,0.016102078200327,0.3675,0.244,1
0.1025,0.186877490529266,0.012276885238485,0.1025,0.302191835281209,0.020975647479095,0.352,0.244,1
0.1025,0.179263689589974,0.010293369359129,0.088,0.222135427878768,0.014192737136976,0.325,0.2345,1
0.1025,0.329257417562756,0.019996866608632,0.101,0.14470078321896,0.008525035441723,0.128,0.5255,1
0.1025,0.334416077279312,0.021589020875501,0.1025,0.244430976516564,0.016874119941171,0.525,0.2045,1
0.0785,0.162913252421755,0.009391343757257,0.1025,0.282756122473135,0.020422875027121,0.25,0.234,1
0.1005,0.301873897704874,0.020935442184491,0.1025,0.251907937419659,0.019666460853294,0.355,0.2485,1
0.0975,0.23521358200342,0.014132152937011,0.1,0.134400085849458,0.009282842554157,0.1015,0.1125,1
0.1025,0.24768494517136,0.018180539520923,0.1025,0.26927762019433,0.016240239710983,0.2485,0.3445,1
0.1025,0.277128329111772,0.020681629852868,0.1015,0.243495248231163,0.015184850695572,0.2465,0.3225,1
0.1025,0.247318343077691,0.018107010946378,0.1025,0.20944225481299,0.013834523397843,0.244,0.3315,1
0.1025,0.235800397375896,0.014671734755951,0.1015,0.227401116907212,0.013298199418853,0.2325,0.345,1
0.1025,0.237097209463085,0.017164933807352,0.083,0.19225494825079,0.01075379927968,0.2355,0.3545,1
0.1025,0.281781672934384,0.019670663751334,0.1025,0.201659815693589,0.012014626361589,0.25,0.3415,1
0.102,0.231000265675242,0.018966953228869,0.1025,0.169621177919962,0.010807564141426,0.2225,0.32,1
0.1025,0.262534382739782,0.018835123672284,0.1025,0.278875926500603,0.016659643352913,0.2125,0.3485,1
0.102,0.218244254410969,0.014966861276004,0.1025,0.243828075546646,0.015080928263711,0.2315,0.353,1
0.1025,0.26507496047982,0.020288536950435,0.1025,0.280088129571838,0.016080982739649,0.223,0.312,1
0.1025,0.2687107263395,0.019395275659754,0.1005,0.170383304868889,0.00945590696555,0.2365,0.331,1
0.1025,0.313534792210682,0.018758312684391,0.1005,0.214751735331359,0.013379112300258,0.2325,0.327,1
0.1015,0.292271603981749,0.020014672562335,0.092,0.325254124274046,0.02035033257988,0.2415,0.323,1
0.114,0.25769240697989,0.021433355203661,0.1125,0.176305913904126,0.013924886354231,0.2215,0.657,1
0.1145,0.247230641728736,0.019084364323795,0.1145,0.197803155577111,0.014394501327959,0.2325,0.596,1
0.102,0.161486242758952,0.010740417395812,0.1145,0.199750831038384,0.01519793684223,0.2655,0.452,1
0.113,0.181507254389518,0.013624360888225,0.109,0.295650837383832,0.023721679014563,0.1005,0.236,1
0.1145,0.286193038435402,0.020020198307302,0.1145,0.324047562333798,0.026641642873674,0.6985,0.232,1
0.1145,0.252334018385042,0.018067840562673,0.113,0.306078131163965,0.022141901592555,0.592,0.247,1
0.1145,0.242259708473887,0.018173374481376,0.1145,0.270487644277951,0.022669001894251,0.6155,0.25,1
0.1145,0.31494051019348,0.025804170483839,0.0835,0.147821768204107,0.009657780107097,0.4325,0.149,1
0.108,0.310124703100613,0.024557775149842,0.1145,0.257638283277471,0.019772206728716,0.2455,0.5715,1
0.1145,0.296238689075829,0.027476447690954,0.1145,0.392021574920299,0.027476605897069,0.2405,0.0995,1
0.1145,0.155730393863503,0.012542593715657,0.1105,0.170087699167578,0.013056169141851,0.149,0.1915,1
0.1065,0.299282709059869,0.02506885771076,0.092,0.272541158387184,0.018607456580494,0.235,0.1805,1
0.104,0.161627968678851,0.014808187386977,0.095,0.310917329922236,0.022027047902763,0.298,0.2805,1
0.1005,0.243184739279037,0.016889176538839,0.1,0.276470599373262,0.021947243689889,0.595,0.236,1
0.1145,0.187287391155237,0.01570886353918,0.0845,0.148680814543633,0.009677327309489,0.099,0.384,1
0.113,0.298744026581725,0.023795973478682,0.1145,0.234284830498612,0.017026628387195,0.2455,0.1825,1
0.107,0.12116548721204,0.007866674636201,0.109,0.291208129180715,0.025344481192366,0.22,0.2435,1
0.1145,0.19253694867175,0.013615234371675,0.1145,0.117947419507935,0.008568280734152,0.0875,0.387,1
0.1145,0.247980288574269,0.020322841062983,0.1145,0.188956410600755,0.013445347218754,0.2115,0.136,1
0.114,0.131440101323803,0.012675146474234,0.106,0.201066440315591,0.015376318012632,0.297,0.233,1
0.112,0.272349387966792,0.021158155936092,0.107,0.289601326803599,0.025346278671481,0.551,0.2325,1
0.1105,0.209038496204183,0.013723817160477,0.1065,0.27850511828601,0.023087408700303,0.6305,0.24,1
0.1145,0.343425744346955,0.027448994651665,0.1035,0.228772225577054,0.016412082704427,0.554,0.257,1
0.1145,0.196783422595196,0.016082989430918,0.106,0.293887503882865,0.025806881006106,0.6015,0.232,1
0.1115,0.221578619084796,0.01559553651786,0.107,0.330024333603745,0.023783659026728,0.6425,0.2425,1
0.1145,0.199177672427819,0.016894503944663,0.106,0.298770260823082,0.026242233556671,0.569,0.228,1
0.112,0.255999266422945,0.021843414325146,0.1145,0.283069274716712,0.022876036583401,0.6175,0.231,1
0.111,0.241351895546807,0.017275523877514,0.1115,0.186720445003743,0.01575181956538,0.256,0.208,1
0.1145,0.305343500632441,0.024921740148412,0.1145,0.221890692711165,0.018720103248986,0.237,0.5645,1
0.108,0.306614438075832,0.027399811131673,0.1135,0.25307211001844,0.0200540250273,0.2245,0.6295,1
0.1145,0.292047004889852,0.026323936740377,0.0985,0.27267913596512,0.019202005861839,0.222,0.6365,1
0.1135,0.310190124839777,0.02471125976066,0.0775,0.196375200133603,0.010314385862933,0.23,0.6175,1
0.105,0.326681972587219,0.026936869504149,0.1145,0.203022379201267,0.016278239892442,0.242,0.626,1
0.109,0.296226834003027,0.025865464513324,0.1145,0.250023785038681,0.019770887055694,0.2375,0.3055,1
0.1145,0.210427450622925,0.016234250407721,0.1075,0.250019371989798,0.018846121544869,0.203,0.3215,1
0.0905,0.140387146713857,0.008886758889204,0.0805,0.11086332497331,0.00600661925487,0.227,0.1765,1
0.0885,0.211875064480834,0.015286275706448,0.085,0.168298414902572,0.010484073262818,0.943,0.229,1
0.09,0.099511493672388,0.006037772044261,0.076,0.186373229072741,0.011235182015256,0.1985,0.111,1
0.0905,0.102293694591137,0.005486908663718,0.0845,0.174543586771699,0.010647052589651,0.638,0.242,1
0.0905,0.152614884950587,0.009293940272678,0.072,0.251806226629428,0.01632879787602,0.161,0.143,1
0.0905,0.101731605572025,0.005880540943414,0.0905,0.204877454018327,0.011366518867121,0.4515,0.1825,1
0.08,0.145897114078026,0.008205270807982,0.085,0.201060667902618,0.012796548723327,0.231,0.1545,1
0.061,0.178542698881453,0.009411648133865,0.0905,0.11719891725308,0.007631666521999,0.1875,0.633,1
0.0845,0.13343168570926,0.008092090721021,0.0905,0.173475675667361,0.011576471608487,0.24,0.128,1
0.072,0.220603139602768,0.013376614475835,0.0905,0.14846141854525,0.010376829034622,0.986,0.238,1
0.0905,0.183202018079155,0.011636039072652,0.0815,0.205880422946424,0.012403712486442,0.119,0.257,1
0.0545,0.113661936603296,0.005415528295456,0.084,0.18126436183064,0.010897963105812,0.592,0.244,1
0.0905,0.214463915333954,0.015073510907564,0.0885,0.287467242739535,0.020747936203934,0.1745,0.291,1
0.0905,0.158886982354348,0.01017401231642,0.0905,0.131890286342495,0.008248843919225,0.2815,0.1695,1
0.076,0.20074995622075,0.011896355489725,0.0905,0.204791572034489,0.014772700974549,0.236,0.1155,1
0.0875,0.244480164628151,0.017041194064948,0.0905,0.258838763728428,0.015041324631525,0.1635,0.659,1
0.0895,0.188016389128442,0.013193627421061,0.0905,0.214140083295904,0.014702333325406,0.2455,0.1145,1
0.0905,0.275201252339401,0.021958807104456,0.0905,0.238594229443358,0.014870144981388,0.1495,0.3535,1
0.0875,0.097676743100761,0.005920264224444,0.0905,0.24842654262828,0.017595892754205,0.277,0.234,1
0.0905,0.24440924799947,0.017633304082707,0.089,0.303863030698131,0.021637350560014,0.119,0.198,1
0.076,0.231338449007831,0.014021446592988,0.086,0.30520075828912,0.018328222936325,0.6105,0.2285,1
0.0885,0.263129743648103,0.017574531491711,0.084,0.304521402092366,0.022103774645974,0.179,0.12,1
0.089,0.155831916025472,0.009752981299265,0.0905,0.108101967991579,0.006673648450191,0.3185,0.304,1
0.0905,0.19402162788746,0.0137389579082,0.0905,0.120387614933531,0.006541347789563,0.2265,0.1765,1
0.0845,0.242931644110693,0.016585252822778,0.0905,0.218467195939494,0.013922497186038,0.1225,0.5535,1
0.09,0.216940619817847,0.013975588508717,0.0905,0.116950482077341,0.007573026637831,0.1225,0.116,1
0.0905,0.181544458942321,0.013379871534924,0.0905,0.236356026696043,0.018011326316896,0.145,0.2055,1
0.068,0.167220107101119,0.009795638245002,0.0905,0.280593729242223,0.016771097425237,0.214,0.339,1
0.0835,0.182135149837176,0.011365193497472,0.09,0.145099967444571,0.008128487811804,0.236,0.1355,1
0.084,0.21482608513804,0.012849117782334,0.0905,0.197028416289962,0.01255101669934,0.196,0.586,1
0.0905,0.195355949712826,0.012820724319825,0.0875,0.174983156940483,0.012337185819321,0.2445,0.166,1
0.0905,0.270098534143982,0.020604815274856,0.0905,0.254688566141422,0.017955303103008,0.2015,0.2795,1
0.086,0.126331243101598,0.007251150038756,0.082,0.178943372388517,0.011436687925998,0.188,0.24,1
0.0905,0.281726748132931,0.017508890112235,0.0825,0.239219530068589,0.016300263374375,0.122,0.1795,1
0.089,0.207386279419504,0.012130955669415,0.086,0.167228532018083,0.009924709197357,0.705,0.239,1
0.08,0.125489579275603,0.006734060563542,0.09,0.26506237905284,0.017323658556662,0.1315,0.2275,1
0.0905,0.236211111071441,0.016748290669193,0.0905,0.184869140251916,0.012384393032477,0.57,0.228,1
0.0905,0.156497269017644,0.011231712350462,0.073,0.254878795337605,0.014063744379328,0.116,0.9585,1
0.0905,0.232587909252755,0.015940270998596,0.0905,0.224354490777467,0.013352499325331,0.227,0.1315,1
0.0905,0.290844003711366,0.018372560027971,0.0905,0.317664361396416,0.021686819347126,0.216,0.594,1
0.0905,0.266892169007456,0.018223459278797,0.0885,0.245559398434652,0.016677532028259,0.2265,0.1135,1
0.081,0.297561945144381,0.017660430644439,0.0905,0.212059221616263,0.012879322032127,0.1835,0.656,1
0.07,0.198968650230561,0.012796927158562,0.0885,0.24750839030758,0.016906351715727,0.246,0.1635,1
0.1085,0.371017989575962,0.024926191627324,0.1105,0.116457531661868,0.008274900377157,0.3295,0.155,0
0.1095,0.253401108643477,0.020938043556214,0.1055,0.376854603889973,0.023254778152088,0.181,0.5825,0
0.091,0.249464798339808,0.017729035085053,0.1095,0.247950374418151,0.016916234774746,0.213,0.118,0
0.1025,0.117465172318392,0.009200096386575,0.1105,0.258613564837029,0.019578202837591,0.294,0.1985,0
0.1085,0.335268791011246,0.023751715331601,0.1105,0.258216875258344,0.020717375110026,0.501,0.208,0
0.1095,0.323525672323588,0.022420238890916,0.1105,0.215451641277422,0.014746475987447,0.214,0.163,0
0.1105,0.245004442489798,0.019893438730616,0.109,0.218564757791364,0.015640215757483,0.2135,0.5225,0
0.107,0.301443596102324,0.023924562155479,0.107,0.221344849700472,0.014784916011835,0.1755,0.528,0
0.1105,0.250041550612524,0.020002642811248,0.104,0.159409935594714,0.010373550034435,0.178,0.511,0
0.1105,0.252287041303247,0.020690834105086,0.106,0.181951444108455,0.013796200645199,0.2065,0.5225,0
0.109,0.244556239408914,0.01943515468582,0.108,0.19640841419873,0.013813986346108,0.197,0.5435,0
0.1105,0.259123250258045,0.022041489041681,0.1085,0.260956464226008,0.017765348198948,0.1755,0.5195,0
0.1105,0.254952834160269,0.023123966108135,0.103,0.250527934646694,0.01747640603565,0.1815,0.097,0
0.1035,0.138264442041457,0.012232416839388,0.1105,0.279844005066925,0.024780114708091,0.2525,0.2405,0
0.1105,0.272115329766071,0.020702958500825,0.109,0.25917661882793,0.021605304440133,0.453,0.226,0
0.1095,0.20778653366642,0.01531236582028,0.106,0.258998684060714,0.021865542903057,0.494,0.175,0
0.107,0.308351019573691,0.021938366526893,0.1075,0.24884766406781,0.020792296063588,0.4275,0.2455,0
0.108,0.2631497038055,0.01886973989064,0.1095,0.245488865955205,0.020512953186141,0.499,0.196,0
0.1045,0.346121395899131,0.024108108961387,0.087,0.337939503766751,0.020501008908867,0.45,0.313,0
0.106,0.155432418122967,0.012438846349237,0.1,0.17695498941324,0.013609410791016,0.095,0.29,0
0.107,0.231250600280994,0.02058267534419,0.0935,0.260778889554838,0.016437364728315,0.225,0.552,0
0.1105,0.265753939221069,0.023664926715013,0.106,0.271596036293647,0.019725784244305,0.1905,0.226,0
0.1035,0.132853991466748,0.009104926114417,0.106,0.24817483434414,0.020173515113445,0.195,0.2215,0
0.092,0.182586677299987,0.014678990419364,0.0965,0.168998548656934,0.013058995391473,0.2355,0.162,0
0.106,0.256391831811788,0.020722014294628,0.1105,0.168423446239763,0.012107845805361,0.2245,0.5215,0
0.1105,0.217272487645553,0.016240228464633,0.1105,0.38055635341945,0.023016814552044,0.1945,0.5255,0
0.1025,0.190061371263744,0.015506805295268,0.105,0.277485712725726,0.023214823583022,0.1055,0.677,0
0.106,0.251395148434868,0.020463854431965,0.11,0.213571008324019,0.014638477735121,0.208,0.3175,0
0.108,0.206413192512195,0.017734205611452,0.099,0.246812868160196,0.019023040551229,0.143,0.211,0
0.1055,0.324573623360987,0.021623118883724,0.1105,0.244666372612337,0.020117850579172,0.539,0.2205,0
0.1095,0.188043170519258,0.01426350709504,0.1105,0.271543362296193,0.01968760057331,0.522,0.2035,0
0.1065,0.211686945395592,0.014329997629636,0.1105,0.231673202758899,0.017805419526173,0.5275,0.2185,0
0.1055,0.23503332955474,0.015513508867206,0.107,0.231373925463833,0.018833990660982,0.5265,0.22,0
0.109,0.227181787668911,0.017394140475389,0.1085,0.263670341744985,0.019688813446735,0.5065,0.207,0
0.1075,0.20141693043277,0.0137568072004,0.1045,0.244184282769677,0.018440668063886,0.5195,0.199,0
0.1095,0.191047748387518,0.01534066771221,0.106,0.26153442166213,0.023355001202558,0.5115,0.207,0
0.1105,0.176520899627937,0.013821438112156,0.1105,0.258812670208317,0.022874692570419,0.5035,0.2025,0
0.1095,0.198430617477881,0.013688552921129,0.102,0.267951685930218,0.018447241254252,0.456,0.263,0
0.1085,0.193735543434713,0.013771107631589,0.1105,0.227848482029787,0.020274264527347,0.507,0.2,0
0.1105,0.18496317042528,0.012757791922591,0.1105,0.242296539909851,0.020063071250039,0.46,0.2155,0
0.1255,0.446960768167375,0.029579258075325,0.1255,0.45332684793537,0.031359555409165,0.45,0.2245,0
0.113,0.400538591894602,0.024731524282721,0.1255,0.457061058462202,0.032909589644607,0.5485,0.2125,0
0.1255,0.437721705536569,0.025531925592146,0.1185,0.284450075985903,0.022330574188756,0.1705,0.286,0
0.1255,0.460705147807028,0.03255363357179,0.1255,0.336681515054427,0.020940409451729,0.2105,0.541,0
0.1255,0.432141609776113,0.031189156142361,0.0785,0.441354896259201,0.020332549725564,0.21,0.603,0
0.1255,0.397678622211632,0.027084850771147,0.116,0.389622035435358,0.02138596499526,0.2075,0.529,0
0.1255,0.273747907992786,0.018929036133185,0.1195,0.399008432271895,0.026523893414964,0.2085,0.4645,0
0.1255,0.331890213035077,0.023142229619648,0.114,0.33107480869507,0.018126753368647,0.2275,0.5305,0
0.1255,0.403146331130808,0.027540617329052,0.1255,0.423114654152426,0.02944421767112,0.216,0.5285,0
0.1255,0.429138305317973,0.03011902136817,0.1255,0.448652861764469,0.024814344915793,0.2105,0.521,0
0.1255,0.428404920831234,0.03080562274385,0.121,0.334786320075052,0.019416053623149,0.215,0.516,0
0.1255,0.353639023760078,0.024399801019836,0.1255,0.443311733391822,0.023232642091843,0.2075,0.498,0
0.1255,0.374309869214062,0.027077138112848,0.1255,0.387907852405582,0.026119929611164,0.1995,0.397,0
0.1255,0.327389298420261,0.022875996066579,0.1255,0.46391214479392,0.028075303861624,0.211,0.4145,0
0.1255,0.376895706074813,0.023354410861404,0.1255,0.446040162011048,0.025699367041798,0.2165,0.505,0
0.1255,0.419120411081578,0.029340021497648,0.124,0.460592605560833,0.026404013915748,0.213,0.5195,0
0.1255,0.393338092569887,0.028743747394185,0.1255,0.340585794468976,0.025232106478124,0.212,0.466,0
0.1255,0.364832160379945,0.027393563223462,0.1255,0.473882934778283,0.02588614587002,0.2095,0.5035,0
0.1255,0.272875546093259,0.021212955298545,0.1255,0.458859695598395,0.027199068817069,0.208,0.44,0
0.1255,0.288311547863784,0.020276672063892,0.105,0.547042784186038,0.029798863352083,0.2005,0.54,0
0.1255,0.294891787234219,0.020552491794919,0.1255,0.397768789908724,0.022031002646583,0.2055,0.5035,0
0.1255,0.331278615311395,0.024413639745753,0.1255,0.284898761695784,0.016221947168791,0.2065,0.497,0
0.1235,0.259662892951045,0.019421975110055,0.1255,0.362201616526174,0.022297883857464,0.207,0.4045,0
0.1255,0.228442793743391,0.015691029461891,0.1255,0.355415271384659,0.022469005713332,0.2025,0.402,0
0.1165,0.34011819583042,0.021033221378611,0.1255,0.378243139517653,0.024145807699014,0.212,0.4885,0
0.1255,0.323252393790167,0.021164517519666,0.1255,0.423783821184905,0.023397677238328,0.21,0.4705,0
0.1255,0.328523661079756,0.021701161455873,0.124,0.244621301732976,0.013959214913656,0.2095,0.482,0
0.1255,0.31662098986882,0.021979701459664,0.1185,0.367009211068672,0.020902954156164,0.206,0.492,0
0.1255,0.210604517880319,0.015028238873142,0.1195,0.357087843174599,0.020870169650863,0.211,0.411,0
0.1255,0.207401878535709,0.016007249822563,0.1185,0.333294288401412,0.022669096900507,0.204,0.3395,0
0.117,0.291157163664562,0.019573664982621,0.122,0.467136469680543,0.027259432061578,0.2125,0.411,0
0.1255,0.354369614797252,0.022845485199268,0.1255,0.431138642593257,0.024019866816684,0.2125,0.4985,0
0.1095,0.155937797075457,0.013504105560527,0.114,0.280095808199909,0.026472251652381,0.2045,0.2105,1
0.1025,0.227388437950677,0.018223542437748,0.099,0.373673257819563,0.02697833902156,0.1355,0.1585,1
0.0795,0.238795405756686,0.014298212304797,0.1015,0.207874805248396,0.01582670268076,0.317,0.1715,1
0.11,0.356358326963056,0.025477547080032,0.102,0.141063003079265,0.010293737765799,0.1955,0.21,1
0.1175,0.124674964656582,0.00881999313939,0.0815,0.132822808258167,0.007508671228215,0.391,1.6185,1
0.1175,0.229507612633693,0.019400158687103,0.1065,0.152801348043602,0.009552334949354,0.482,0.7195,1
0.1175,0.137246862295149,0.011732413496721,0.109,0.128635528703242,0.010551521976913,0.8005,0.568,1
0.0865,0.175017801478159,0.011460130193187,0.112,0.124812525398297,0.010130138863009,0.639,0.0935,1
0.1125,0.228020613591458,0.014121731769844,0.115,0.16433870978712,0.011486451100225,0.2695,0.0995,1
0.1175,0.186203161755303,0.015578141730578,0.1055,0.157701715661958,0.010924555709806,0.268,0.293,1
0.113,0.263128755718129,0.019965177568485,0.109,0.179168010465384,0.012175182536877,0.2375,0.3215,1
0.1135,0.277067284234031,0.022113660191421,0.108,0.227389132791333,0.017275184296685,0.7435,0.751,1
0.096,0.314998540045794,0.022877002271294,0.1175,0.194276156068354,0.015426824001456,0.77,0.2545,1
0.1175,0.20531212225052,0.01425487332461,0.1175,0.283109136150958,0.0216458265688,0.2,0.647,1
0.1175,0.172076464133279,0.014462195707906,0.095,0.15708509766081,0.009955742788852,0.17,0.155,1
0.115,0.156144056052183,0.011109337141564,0.0895,0.128466370612789,0.007077429403604,1.115,0.4635,1
0.109,0.16235467636992,0.011360288741396,0.0705,0.236146471412519,0.009964009175305,0.667,0.2465,1
0.111,0.215721668803701,0.014876648094287,0.1175,0.243375943877499,0.017008899289589,0.3635,0.6615,1
0.1175,0.255569720420951,0.018345606725699,0.102,0.117409794518484,0.008578401296858,0.164,0.173,1
0.1105,0.187422590640549,0.012271039519449,0.1135,0.25890579572977,0.016952680903337,0.1255,0.401,1
0.1015,0.266796286055784,0.018966603780087,0.1175,0.255077350286803,0.021855183518365,0.1505,0.1975,1
0.108,0.14711564679827,0.011796280259523,0.115,0.145626984095508,0.010182000939928,0.3705,0.1975,1
0.1175,0.133700609989358,0.009529735784193,0.116,0.21234451522777,0.014053869587551,0.357,0.718,1
0.1135,0.18741227283389,0.015278343319489,0.116,0.143352011274037,0.010147599019788,0.364,0.207,1
0.1175,0.176078274920057,0.012755440012347,0.1175,0.213090892534739,0.015265581802994,0.2035,0.152,1
0.1175,0.282313194586146,0.017803257573468,0.093,0.118739411769406,0.007673069920283,0.5075,0.43,1
0.1175,0.14512070898485,0.012400818917119,0.114,0.134701865943058,0.011329972481879,0.43,0.095,1
0.1175,0.197144360138268,0.016555972940814,0.109,0.142388063629454,0.009602938850219,0.928,0.5455,1
0.1175,0.313125686465736,0.025177406369847,0.0815,0.187801068097605,0.012643178892382,0.1785,0.4375,1
0.1175,0.182135251018059,0.015260707119589,0.1175,0.130685798342299,0.010264891177999,0.169,0.3825,1
