s1_duration_sec,s1_amplitude,s1_area,s2_duration_sec,s2_amplitude,s2_area,systole_duration_sec,diastole_duration_sec,label
0.1225,0.098174844366768,0.007380792503634,0.1255,0.111293226795363,0.00818975230707,0.3705,0.2255,1
0.1255,0.095645243859075,0.007311305050346,0.1255,0.124620560405235,0.010387307794966,0.431,0.2265,1
0.114,0.089873479764428,0.006133757107782,0.1255,0.131935739725772,0.01015249854,0.446,0.2225,1
0.113,0.098074233144532,0.006143482854828,0.1255,0.093269851593516,0.007250912734508,0.4165,0.212,1
0.123,0.099963463586548,0.006111309469497,0.123,0.101211032574497,0.007387278456638,0.4035,0.2225,1
0.123,0.101538878618917,0.007268486559951,0.115,0.112557529854715,0.009785000140707,0.3765,0.2605,1
0.114,0.081900578664316,0.005909236740252,0.1245,0.092965070263892,0.007028677200736,0.4045,0.1975,1
0.1135,0.093995835490633,0.005824599251672,0.1255,0.102197436771618,0.007675169641416,0.404,0.2405,1
0.113,0.086519796131077,0.005459937932064,0.1255,0.11540227962696,0.007594495019631,0.4,0.229,1
0.1255,0.090166064588639,0.006455894858831,0.1255,0.1051057231119,0.008192042287632,0.445,0.223,1
0.1175,0.088363005393332,0.005695561399766,0.12,0.09801450198319,0.00700487748633,0.4365,0.225,1
0.1235,0.10756018144355,0.006754737766967,0.1125,0.098472753486866,0.006450157047934,0.416,0.268,1
0.1145,0.084823725414754,0.005270943248713,0.1255,0.108136284082066,0.008842558536526,0.4755,0.2215,1
0.1255,0.150802796398796,0.009735556020538,0.1255,0.114972513905327,0.008600929319177,0.4755,0.223,1
0.113,0.096651392388838,0.005515414849665,0.1025,0.086057790643516,0.005688536735949,0.4375,0.2645,1
0.12,0.101190710768914,0.006527076115863,0.1015,0.093916742336094,0.005680566854285,0.455,0.267,1
0.1195,0.091634768292487,0.006277132308954,0.1245,0.112880228597166,0.007971764293727,0.483,0.236,1
0.114,0.079630285274227,0.005463872724677,0.1125,0.080080867428549,0.004852005303147,0.1055,0.266,1
0.1255,0.126826836029999,0.009057646933176,0.118,0.088177666456882,0.005528800996212,0.222,0.508,1
0.1255,0.086827984596121,0.007537746070313,0.123,0.101860718018478,0.007521878617067,0.229,0.507,1
0.1255,0.101748761141761,0.007341235717053,0.114,0.096069593189825,0.006083453933181,0.241,0.578,1
0.114,0.124860720369739,0.008617383993225,0.115,0.086543147167243,0.005898628982691,0.24,0.5015,1
0.1255,0.104752994856406,0.007729842663255,0.104,0.096155631963076,0.00546142727612,0.239,0.433,1
0.1655,0.173450902833058,0.015401148538012,0.1455,0.17024910896746,0.013524536904553,0.682,0.656,1
0.1735,0.179831722719935,0.015467548753389,0.1505,0.131534405025622,0.011659341451056,0.6665,0.157,1
0.17,0.059511452951319,0.007024702734161,0.1485,0.110923173672805,0.012402088177298,0.339,0.5935,1
0.1665,0.115754790592377,0.010767509576506,0.1735,0.165104023743394,0.014178839580468,0.673,0.714,1
0.1735,0.180839873635579,0.015844364523695,0.135,0.06001647704565,0.004495682361921,0.1705,0.4085,1
0.1735,0.147555833277298,0.015393557023232,0.1735,0.138763178354788,0.012343176819554,0.677,0.668,1
0.172,0.14485958085262,0.01453267156774,0.161,0.12489306023162,0.011777997260783,0.631,0.6285,1
0.1735,0.158488304502048,0.015351619295581,0.166,0.158122253864182,0.013597868651825,0.6495,0.668,1
0.1725,0.150560919298247,0.013999296130716,0.1735,0.158755706252861,0.01528524764656,0.634,0.6085,1
0.1475,0.147493037274604,0.013196620049141,0.1735,0.132702236725905,0.014204476431601,0.631,0.384,1
0.165,0.196130614062286,0.01255253492651,0.1725,0.153582490754005,0.018042927846041,0.122,0.7115,1
0.1505,0.122528283661258,0.011377306267469,0.1735,0.176640435770345,0.015509110997891,0.664,0.1415,1
0.155,0.09555159818312,0.008630219108677,0.149,0.137957656875185,0.011273997573591,0.371,0.3745,1
0.1735,0.085872679533634,0.007557741697474,0.141,0.102876527722851,0.008740862949895,0.0725,0.62,1
0.162,0.12076995793911,0.010366854967868,0.104,0.079673480424395,0.004500985755083,0.4035,0.1315,1
0.1735,0.138275020050346,0.010936747153426,0.144,0.116146992279342,0.007769850569997,0.683,0.6605,1
0.1595,0.134925471448115,0.010410732298223,0.1735,0.107617951230786,0.010076177225102,0.5975,0.077,1
0.0865,0.091277822178129,0.004963864364995,0.1655,0.101661299927977,0.009214068655665,0.43,0.599,1
0.1685,0.114177174613005,0.00863307161477,0.1705,0.114213693269747,0.008561383689761,0.637,0.651,1
0.166,0.124129596862461,0.009665040095629,0.1455,0.161672231672687,0.011785059433573,0.648,0.648,1
0.163,0.099335720960852,0.008371760585085,0.1725,0.118543206717368,0.00892688285862,0.6425,0.675,1
0.168,0.107545929385801,0.008289093144733,0.1735,0.116601503143545,0.008878805325971,0.6845,0.674,1
0.1045,0.173965555984546,0.011922569313714,0.1135,0.355443282947808,0.022185539042593,0.2555,0.3315,1
0.109,0.189682000518391,0.012766873906775,0.1145,0.368964030357859,0.023724317122012,0.2555,0.3325,1
0.1115,0.175324841637554,0.012639762132196,0.1145,0.388245647547811,0.024461292999409,0.2535,0.314,1
0.112,0.209073945850188,0.01313265351395,0.111,0.327884915745998,0.020080774113449,0.2595,0.316,1
0.1145,0.199839148189069,0.013623142900363,0.107,0.334806575942365,0.020047168573382,0.26,0.312,1
0.1055,0.179435815335848,0.011650435572168,0.1145,0.350506656155199,0.023793817698638,0.2645,0.313,1
0.1095,0.173129862333182,0.012391784658884,0.1145,0.292113193924315,0.018583146212443,0.253,0.3155,1
0.1145,0.181967132327718,0.013520217507455,0.11,0.329126243072764,0.020333461211133,0.2585,0.3005,1
0.113,0.170051517140729,0.012336036329776,0.1125,0.29185156671315,0.019632328862403,0.2475,0.2915,1
0.1145,0.177098450526334,0.012270017068634,0.1145,0.262338043754196,0.017508765590027,0.2525,0.278,1
0.1035,0.197737096078492,0.011898506446462,0.1145,0.247525307445611,0.016256426793279,0.261,0.251,1
0.1145,0.189777688018623,0.012363442082716,0.107,0.329483233727731,0.021575500919064,0.264,0.2305,1
0.1145,0.176014268028876,0.013097866324767,0.1105,0.319621108537066,0.018278746116142,0.26,0.219,1
0.1105,0.166296046669182,0.011787947718778,0.1145,0.246957874244178,0.015249295000257,0.256,0.219,1
0.1145,0.165103469600097,0.011972550452449,0.1145,0.264973823150326,0.016509191112749,0.253,0.2405,1
0.1095,0.205715524457221,0.01504390376349,0.1125,0.252572383106751,0.016374676092018,0.247,0.2565,1
0.113,0.16889755627653,0.01058929420303,0.1145,0.280196410857878,0.017658627531945,0.25,0.269,1
0.1145,0.168814891038207,0.011774259412319,0.1145,0.32428660155339,0.019598178100342,0.2525,0.282,1
0.109,0.178993957228955,0.012536179943864,0.1145,0.217378346214865,0.014878848153125,0.2585,0.2785,1
0.1145,0.150266812792508,0.012207530123909,0.1145,0.274368891411631,0.018832300890622,0.26,0.292,1
0.1145,0.208417864656568,0.015587497982971,0.1145,0.220687808058713,0.015301542551883,0.2335,0.282,1
0.1105,0.195289742194505,0.0130733164349,0.1145,0.256158020099234,0.016144696019275,0.256,0.281,1
0.1085,0.160686550798915,0.011058628099145,0.1145,0.329446441062598,0.020722906709726,0.2625,0.299,1
0.11,0.158907360719363,0.011268068417524,0.1085,0.246094809485624,0.016433340895277,0.2535,0.3265,1
0.106,0.195625274541692,0.013680689906822,0.1135,0.200159556898233,0.012237266911641,0.2575,0.3015,1
0.111,0.196934185414207,0.012930550236143,0.1145,0.29930530604322,0.019365748820491,0.2545,0.304,1
0.1145,0.149876492872207,0.011892810523091,0.1145,0.220538478961499,0.013888821605784,0.238,0.281,1
0.1145,0.185256671372248,0.012132143852301,0.1145,0.380645701273507,0.024403341000987,0.2655,0.2835,1
0.1145,0.175400972390539,0.013114472512377,0.111,0.266670438837857,0.016870188338434,0.252,0.31,1
0.108,0.195475212167119,0.013474258174602,0.1145,0.267713962535654,0.01664808838313,0.2595,0.3215,1
0.1115,0.191588732708013,0.012627787965974,0.1145,0.269901842847545,0.017399134221468,0.2545,0.2985,1
0.1145,0.224636170827902,0.015951039581926,0.11,0.291150591488304,0.018115664245229,0.2585,0.308,1
0.071,0.152706667114747,0.007953261419618,0.112,0.380587318377836,0.022035413169138,0.2995,0.3235,1
0.101,0.158347338535888,0.012043629782543,0.1035,0.25436040570831,0.015581097788055,0.271,0.312,1
0.107,0.164674137786116,0.011056480368145,0.1145,0.256852548086059,0.016241649743068,0.2615,0.302,1
0.1115,0.180915835727764,0.013469456211535,0.1145,0.29052695988281,0.01882892808571,0.254,0.3085,1
0.1085,0.166400410613861,0.011776438481375,0.1145,0.390845722250729,0.022824302616986,0.262,0.299,1
0.1125,0.199121924883591,0.015827766660281,0.1145,0.379393191056515,0.023752902711163,0.262,0.3035,1
0.067,0.139063045254879,0.0067731267684,0.114,0.299602383940728,0.020539925993909,0.303,0.293,1
0.1145,0.20544618724157,0.01650459837549,0.1145,0.290604035746384,0.021209708552243,0.252,0.2905,1
0.1105,0.178099191975735,0.013437575323344,0.1145,0.354269079148913,0.021216013343844,0.258,0.2925,1
0.1145,0.142629616702222,0.011709843147632,0.1145,0.339587826305126,0.020366241949819,0.259,0.295,1
0.1075,0.152896883644217,0.011485570593744,0.113,0.352769869406764,0.020734276615852,0.2655,0.2885,1
0.109,0.163491612308587,0.012557077948976,0.111,0.284500957124582,0.016935539495571,0.26,0.2895,1
0.1145,0.1857538427103,0.013101042233605,0.1145,0.267427784256864,0.017440001352715,0.2565,0.295,1
0.117,0.270562868310094,0.022535013616188,0.0735,0.208127123126574,0.012714220392937,0.2485,0.436,1
0.1205,0.388818359635738,0.027028333940864,0.119,0.366711336713565,0.027561744646082,0.2415,0.335,1
0.117,0.380628611455786,0.026592346013145,0.1125,0.307908303423009,0.023832904176346,0.242,0.294,1
0.119,0.396456111328327,0.0266734894331,0.1205,0.323383002197636,0.022890484362946,0.254,0.325,1
0.1115,0.341981987130107,0.02206694128991,0.1195,0.213544312226035,0.015551661450727,0.2525,0.2175,1
0.114,0.190936691213551,0.013231606770609,0.1205,0.348392141747727,0.026256642409326,0.107,0.254,1
0.1205,0.25689738398569,0.017573852391787,0.119,0.399620747208804,0.031249864867906,0.5135,0.2545,1
0.1085,0.459497607281807,0.03533648461206,0.1205,0.431043675898426,0.029185743184816,0.427,0.235,1
0.1205,0.33452633199309,0.026747887410502,0.1205,0.413775874699592,0.02785796182639,0.35,0.2435,1
0.1205,0.291213122277602,0.02303630686638,0.117,0.408019068486911,0.026880784596618,0.3575,0.2525,1
0.1205,0.185028749536531,0.016828544420889,0.107,0.183814572906957,0.014491243018828,0.3625,0.2505,1
0.1205,0.21572237499506,0.017000675428069,0.119,0.409338604007403,0.029392653361957,0.647,0.2345,1
0.1145,0.331385196143146,0.026170596684567,0.1055,0.151568543334038,0.011560877460493,0.18,0.155,1
0.1205,0.460174487032742,0.033968634617449,0.111,0.337257082177116,0.023093837629496,0.2525,0.3215,1
0.1205,0.348503621157555,0.026200678909321,0.1205,0.305990711409868,0.022021789018011,0.2335,0.3445,1
0.111,0.488450906261803,0.029972095703127,0.1205,0.159076473115536,0.011533772212619,0.242,0.3885,1
0.1205,0.208693523732644,0.015453911368822,0.107,0.289612639797484,0.018388019197175,0.8085,0.2325,1
0.1205,0.148251198804772,0.012225139808725,0.12,0.4441930586265,0.032444155979621,0.4935,0.255,1
0.1115,0.358985938537804,0.023150692762658,0.1205,0.476342354869749,0.034651067226665,0.3695,0.246,1
0.119,0.314810303672722,0.022597426765815,0.1205,0.360700324436231,0.023468044001692,0.304,0.2565,1
0.113,0.263333874141504,0.018664750850792,0.1115,0.315334611052736,0.022775296164198,0.358,0.2465,1
0.103,0.170338047987544,0.010960917075775,0.1205,0.386835332317378,0.027929950656047,0.3975,0.2635,1
0.117,0.219924980108049,0.016790424274453,0.1095,0.3944847171972,0.025336401069405,0.2575,0.14,1
0.1205,0.402305944358783,0.030555921356762,0.1155,0.367516493003577,0.024677134709872,0.2315,0.482,1
0.114,0.330537228568083,0.024616804729598,0.1205,0.490218940976561,0.03379631210725,0.243,0.331,1
0.1205,0.444576565999791,0.029600185085,0.1205,0.264388118114811,0.019100787536118,0.2425,0.3315,1
0.1135,0.293035265317786,0.020984777926322,0.11,0.233345014556671,0.015656418957677,0.25,0.363,1
0.1045,0.242818919289884,0.015429676532472,0.1205,0.336611816000047,0.023327281413511,0.74,0.2395,1
0.1155,0.271685888323718,0.020331894576581,0.12,0.378059288684594,0.025645495177675,0.3065,0.2445,1
0.112,0.329415418776786,0.021315941032331,0.118,0.420854936120035,0.029034580086339,0.2785,0.2385,1
0.118,0.282750175151184,0.021595999392609,0.1125,0.328912936767331,0.020915395660291,0.301,0.7295,1
0.1125,0.329501973636984,0.020789373852531,0.1205,0.236893779776353,0.020147510284733,0.2545,0.5345,1
0.115,0.309811267801934,0.020905889148533,0.113,0.412975016567053,0.028799804920067,0.359,0.4005,0
0.079,0.242544710393483,0.013967796287769,0.1165,0.319246807985987,0.023371398492244,0.308,0.8415,0
0.1235,0.278526168698469,0.023265035486859,0.1235,0.539993129426285,0.040324499023285,0.8285,0.2325,0
0.1045,0.233953995183911,0.015835901708676,0.1235,0.4246589760223,0.037539645110728,0.436,0.749,0
0.1235,0.456337594867624,0.034332740858636,0.1235,0.410795588817485,0.027235849489359,0.765,0.2505,0
0.091,0.30312968838204,0.018711122633748,0.113,0.394636857261102,0.027527175173666,0.508,0.2245,0
0.111,0.252909532845397,0.018319430964472,0.1085,0.411515092361281,0.025146373567375,0.2505,0.0975,0
0.1235,0.557675061416795,0.043496673530092,0.1045,0.382713670835206,0.023178535315385,0.2025,0.158,0
0.12,0.220898522809632,0.015736327172408,0.1235,0.506909707179394,0.040059401188907,0.142,0.7005,0
0.1235,0.423916056648822,0.032562814469106,0.1155,0.393850987055357,0.028095692493467,0.722,0.2405,0
0.0875,0.297415030730601,0.01765515040321,0.1235,0.556762123932574,0.040901732424277,0.422,0.225,0
0.1235,0.586332743118032,0.040205889747858,0.1235,0.530736782647001,0.043612510833063,0.3695,0.212,0
0.1225,0.31620360231097,0.021457074469068,0.1235,0.507520172326955,0.04307766279839,0.357,0.2105,0
0.122,0.300105936666901,0.024905062643521,0.1235,0.525661816703731,0.045296057932027,0.3665,0.2045,0
0.1085,0.263151676849616,0.017664036925261,0.1235,0.44741178564837,0.032818816647549,0.41,0.2075,0
0.1235,0.303679369783156,0.021000420756429,0.1235,0.72216265569506,0.048557105452774,0.4105,0.2295,0
0.098,0.280183345665781,0.016636352134895,0.1235,0.558417078899282,0.045379363021972,0.4235,0.213,0
0.1095,0.254626828221169,0.017115997373202,0.1235,0.666807525476561,0.049999340728696,0.4095,0.468,0
0.091,0.234305876956033,0.013044633138862,0.123,0.509522545643489,0.034001163911696,0.153,0.2325,0
0.115,0.291164226680739,0.021969445455662,0.1235,0.406320264198938,0.031689384424533,0.396,0.2095,0
0.1065,0.319879170467273,0.022451024423977,0.1145,0.369712327599443,0.026085815073229,0.4855,0.2275,0
0.1155,0.117245919488881,0.007196127401942,0.1235,0.339812186043939,0.024452705431709,0.3485,0.1615,1
0.1185,0.137853337340788,0.008611316013564,0.1235,0.231353868272126,0.017425747422154,0.32,0.1895,1
0.1235,0.109064491274619,0.008251303070789,0.1195,0.127701097973793,0.010204613222335,0.347,0.191,1
0.106,0.111311659667307,0.006845662484253,0.1235,0.135056991533103,0.01365202567774,0.389,0.1535,1
0.1215,0.138522797047097,0.008428856809559,0.1235,0.140249560897759,0.013441909437606,0.4125,0.161,1
0.1125,0.159375368660342,0.009876538131686,0.1195,0.158686493274292,0.014002796877007,0.432,0.1525,1
0.123,0.117092558810819,0.006959571267007,0.1235,0.216503177270053,0.016016910651046,0.405,0.1845,1
0.1235,0.171082417753229,0.010994809612514,0.1205,0.176822317450099,0.015070777562965,0.3835,0.195,1
0.1235,0.162908500954725,0.011702564829487,0.12,0.141615584523414,0.012523803473842,0.3925,0.713,1
0.1235,0.147146606597356,0.013873043499969,0.1175,0.13763165138674,0.008820183865491,0.1945,0.401,1
0.1235,0.181731617474374,0.014799005570598,0.1065,0.103087149216753,0.006696426465683,0.1955,0.4105,1
0.1235,0.194542279719417,0.015780953461785,0.1235,0.214235460444721,0.014836094712998,0.7095,0.2035,1
0.1125,0.161751746413619,0.00997651748078,0.119,0.189330663335738,0.014832123640861,0.364,0.2015,1
0.1205,0.145593773173648,0.010026977584231,0.1155,0.132829680004695,0.011926550126327,0.367,0.1925,1
0.115,0.117399957135567,0.007043352102048,0.1155,0.13321366656488,0.012194703921508,0.3995,0.1855,1
0.112,0.106454205651046,0.007278656122239,0.083,0.146689488547407,0.008630007790192,0.409,0.757,1
0.1235,0.164973283479836,0.012792532021768,0.1235,0.165781228975623,0.011265936509069,0.2005,0.369,1
0.1235,0.216702113389128,0.016485715035967,0.111,0.161286413133883,0.010892808408203,0.1855,0.414,1
0.0915,0.125379472387398,0.008402997479862,0.1235,0.179549945813494,0.011416295875952,0.221,0.4335,1
0.1165,0.152945354200956,0.013714476795466,0.1175,0.177737783906025,0.01436247644624,0.7405,0.7535,1
0.116,0.199871667847595,0.015247419848711,0.1235,0.227867844242483,0.017260193032788,0.7425,0.194,1
0.117,0.180661975573052,0.011614230594544,0.1235,0.176385116389305,0.014032498250358,0.3965,0.199,1
0.1125,0.161222561457234,0.010482015297307,0.1235,0.142103619536416,0.011858010444315,0.403,0.1975,1
0.1235,0.172294168718517,0.01166344405499,0.122,0.16585466039938,0.013349069028321,0.4185,0.1975,1
0.118,0.106552417149223,0.007118234250567,0.1235,0.167751685397539,0.012823130446904,0.4315,0.752,1
0.1235,0.189493535304166,0.013604235306807,0.117,0.110688693196791,0.007005352967288,0.198,0.4385,1
0.1235,0.215047405792391,0.01575949666537,0.116,0.125370445336711,0.007872253113514,0.199,0.437,1
0.1165,0.200776436530724,0.014890455087323,0.1235,0.148325545550592,0.011354905124872,0.172,0.4245,1
0.1205,0.222674657717362,0.016513729307757,0.118,0.155158010231565,0.010298704967781,0.205,0.411,1
0.1165,0.129239133212025,0.010909303165421,0.1165,0.194235560216696,0.011805694533249,0.2,0.427,1
0.098,0.180837941770535,0.011472262922969,0.1125,0.122602445434868,0.008967258409367,0.2065,0.4345,1
0.1235,0.202401173869962,0.014205713913726,0.1185,0.116181240519766,0.00741152005329,0.202,0.4045,1
0.1235,0.231499945501674,0.016123447002114,0.1065,0.208715408389224,0.013866514308695,0.7255,0.2145,1
0.119,0.133166317912587,0.009185732521615,0.1235,0.181979830060707,0.014585319372687,0.372,0.2005,1
0.1235,0.144975944614532,0.010850176073807,0.1235,0.152959196470714,0.011955637260298,0.375,0.2,1
0.1115,0.135004230273865,0.008444911200267,0.1235,0.163905780245581,0.01262256371225,0.4045,0.2015,1
0.1235,0.114296480110912,0.007838854855275,0.1235,0.199710175253524,0.014590921048937,0.4055,0.7155,1
