s1_duration_sec,s1_amplitude,s1_area,s2_duration_sec,s2_amplitude,s2_area,systole_duration_sec,diastole_duration_sec,label
0.181,0.548959205552347,0.036303387559273,0.2255,0.216012461038306,0.023050694900981,0.8325,0.7215,1
0.086,0.390598102574214,0.022435913387081,0.1235,0.471033770616602,0.030725938233626,0.248,0.4665,0
0.084,0.405366072764752,0.022603219207313,0.1235,0.471061782385152,0.030837383623846,0.252,0.461,0
0.085,0.376740201520278,0.022274762725801,0.1215,0.474255807066953,0.031475162201199,0.2525,0.4695,0
0.0865,0.365074711178137,0.021208422740819,0.1235,0.443357855344873,0.028347836503416,0.249,0.4725,0
0.085,0.344411234398691,0.019530811922757,0.1235,0.455411033816428,0.030045463211934,0.2645,0.4745,0
0.087,0.337065721803209,0.020305486587481,0.1235,0.42413768096033,0.028814317280701,0.2625,0.4665,0
0.0875,0.31614002349784,0.018850279632676,0.1235,0.422398013682542,0.027324674646996,0.2515,0.465,0
0.0965,0.328127882448624,0.021092902022929,0.1235,0.416762494081369,0.026171264718859,0.252,0.448,0
0.0945,0.34055897368678,0.020693016321167,0.1235,0.376611629377252,0.023526681753862,0.265,0.522,0
0.1235,0.387852431150946,0.038407688981958,0.1235,0.362956619709046,0.021819347311382,0.1665,0.523,0
0.0965,0.325032955301238,0.020536984140258,0.1125,0.363065544054798,0.020630555853424,0.238,0.44,0
0.1035,0.298861081048613,0.019831769627757,0.1235,0.393782600945599,0.024863251198159,0.2455,0.4375,0
0.088,0.259161023612358,0.015829374076002,0.1235,0.380067214717765,0.024975865461478,0.2435,0.451,0
0.0875,0.267864546051357,0.015616012737073,0.1235,0.38996614327531,0.025122736312746,0.243,0.474,0
0.11,0.255393545850498,0.016216625884949,0.1235,0.368983272481873,0.022718289426727,0.243,0.4865,0
0.1025,0.226681457036597,0.014456293285183,0.1235,0.387350425345093,0.026241579388353,0.25,0.4865,0
0.0885,0.213644361029283,0.01317261644158,0.1235,0.377645722039271,0.024691227122603,0.241,0.4505,0
0.1065,0.304366122431185,0.020291114705753,0.1235,0.422868056585709,0.028295104511985,0.232,0.414,0
0.1235,0.364886121860836,0.028301255871652,0.111,0.407583195933113,0.023863943520688,0.197,0.539,0
0.1085,0.278783643860995,0.017817448957411,0.1215,0.414385344809101,0.025356629664636,0.1405,0.4275,0
0.0875,0.315842083889794,0.01678759858764,0.1235,0.41778552469572,0.027509004765409,0.253,0.396,0
0.0895,0.290178982090963,0.017024312062014,0.1235,0.422043423465253,0.028041477455107,0.241,0.414,0
0.0855,0.286823833406027,0.017176308939332,0.1235,0.384622912276411,0.025843761626029,0.246,0.4135,0
0.115,0.325414149538729,0.023843384113594,0.1105,0.43739482585662,0.028095578355405,0.232,0.3925,0
0.084,0.2402567158533,0.014770429131979,0.1235,0.417081528688268,0.028103719118209,0.264,0.4425,0
0.1135,0.229218735859818,0.01766141977105,0.1235,0.380506942799943,0.023423320806168,0.2135,0.429,0
0.1235,0.241554944518529,0.019142299911199,0.1235,0.404360373958679,0.025847798921571,0.2105,0.456,0
0.1175,0.272850199455021,0.020791456400511,0.1185,0.435888429455449,0.028360584372756,0.2145,0.4885,0
0.1205,0.235125459060742,0.020123744991509,0.123,0.403104778093192,0.026280003789332,0.2045,0.446,0
0.1235,0.249804485211225,0.01893318855579,0.1235,0.389144260879926,0.023898388806981,0.2105,0.4175,0
0.1235,0.222930877462136,0.017279017054814,0.113,0.422292709972464,0.02652004547512,0.2085,0.3845,0
0.1215,0.200586882759993,0.016614272588257,0.1145,0.375536168323675,0.02293293190912,0.194,0.344,0
0.1235,0.235814943141549,0.020555866547125,0.1235,0.399404474436148,0.027712572867723,0.202,0.3265,0
0.1235,0.189444171162558,0.016115185311998,0.1235,0.405922089214447,0.03058607038299,0.2,0.439,0
0.1235,0.312769734590004,0.023538465103077,0.097,0.455139062845967,0.026179623199428,0.207,0.5415,0
0.0485,0.256521786099337,0.010758640410366,0.093,0.402072278740083,0.029351570411639,0.14,0.2365,1
0.0935,0.425790420746029,0.030827845892649,0.092,0.336621326845595,0.023037290571105,0.226,0.1715,1
0.0935,0.405650524754323,0.027131063924187,0.0935,0.365488080532072,0.023888555401012,0.2425,0.195,1
0.0785,0.291443960275845,0.019161028764355,0.0935,0.285320749726816,0.022577172606896,0.2625,0.235,1
0.0935,0.358245082932488,0.025606435300967,0.0935,0.300795845398661,0.026389719020326,0.2465,0.2825,1
0.0935,0.398050812494325,0.027247147435973,0.0935,0.245993911540384,0.017583619639639,0.255,0.2415,1
0.0715,0.404152221423139,0.022483041533734,0.0935,0.247362079943163,0.018975624079098,0.2095,0.3285,1
0.0895,0.358781945524868,0.025665520712034,0.064,0.229751608175854,0.013022604592447,0.151,0.188,1
0.0935,0.184490672547511,0.013869510358647,0.0935,0.379738425002336,0.027024600633035,0.324,0.2615,1
0.0935,0.287869494520879,0.019827625077006,0.0765,0.295843151795808,0.018663267516275,0.284,0.1915,1
0.0915,0.393988619102307,0.028649205817608,0.0935,0.253059954472988,0.021102011366494,0.3685,0.356,1
0.0935,0.466823771951607,0.036086069455604,0.085,0.19929466062283,0.014779973470414,0.2995,0.16,1
0.0805,0.222993293589449,0.015883533734789,0.083,0.314543837584137,0.020922265074522,0.177,0.1425,1
0.0925,0.205094966086633,0.014008443223633,0.086,0.229128209501323,0.014853981703415,0.3635,0.2325,1
0.1,0.189963570846595,0.014162229185483,0.105,0.30486410856909,0.019291966063634,0.642,0.4665,1
0.104,0.197776408838476,0.014466238453831,0.108,0.171676137755684,0.013399573167573,0.544,0.272,1
0.1145,0.149811937232322,0.012459818985794,0.091,0.189557243540882,0.014033631844861,0.129,0.5615,1
0.1085,0.182236509173604,0.014917862232024,0.108,0.284187994737765,0.018633254271129,0.566,0.4825,1
0.093,0.197791712669731,0.014380625185217,0.1145,0.142335463413941,0.010927616709609,0.2535,0.1835,1
0.1145,0.187799500089932,0.016352185834266,0.111,0.140572586567011,0.010035683851565,0.2395,0.1265,1
0.101,0.244906389684854,0.017350013948435,0.111,0.182111734437837,0.014274316760727,0.404,0.535,1
0.0955,0.188608739983364,0.014577703446463,0.1145,0.160838859919784,0.011706811344041,0.26,0.171,1
0.094,0.215831442361438,0.015876473197647,0.1145,0.142162540307574,0.011304976004693,0.277,0.1675,1
0.109,0.229120065236213,0.018241381180984,0.1145,0.432356606588651,0.03256245476928,0.523,0.4745,1
0.1095,0.226072915052619,0.018127226852363,0.107,0.279293900525425,0.02109226571441,0.6875,0.196,1
0.11,0.144346256639812,0.011377603447904,0.1145,0.287748515945589,0.022710913175927,0.1435,0.5045,1
0.1085,0.464480052311705,0.03149040186569,0.113,0.2404817012899,0.020177924824352,0.5395,0.473,1
0.1145,0.199221113308078,0.01712929739843,0.1145,0.445305901871866,0.031535071967829,0.592,0.587,1
0.074,0.232986619733135,0.01493654494097,0.106,0.209984241574448,0.016071971105757,0.13,0.2485,1
0.1145,0.427849816265205,0.030429145223551,0.104,0.230730720089719,0.017074212370531,0.559,0.5785,1
0.1125,0.393142989304405,0.028488006991543,0.112,0.30517632927456,0.02605417512783,0.477,0.211,1
0.1145,0.168017187464464,0.013001238392886,0.0875,0.295769788736769,0.020221706680009,0.2775,0.4765,1
0.0945,0.309831743425099,0.019860340731895,0.1145,0.140881100121803,0.01099687900263,0.1685,0.167,1
0.1145,0.283849376605876,0.023942180989965,0.11,0.157328951937557,0.011812738957609,0.2485,0.298,1
0.107,0.259076859475416,0.019921256876732,0.1105,0.19349256242128,0.012615846771531,0.134,0.266,1
0.1145,0.338713344195823,0.025513387413685,0.097,0.242704920291243,0.019060917761092,0.4775,0.251,1
0.114,0.171383099994813,0.012834531338869,0.1145,0.234965123013699,0.021315944116644,0.179,0.1745,1
0.1145,0.141500594855945,0.010714017390447,0.108,0.345297048247711,0.024197658359623,0.221,0.1175,1
0.111,0.162647963642349,0.012770401962345,0.1075,0.428110927749315,0.029999896585308,0.242,0.4925,1
0.1145,0.24166062031934,0.023110594816501,0.106,0.273031903606103,0.019612451983787,0.6115,0.5555,1
0.1135,0.194851043159138,0.018808006005221,0.108,0.187417956659541,0.014380287120853,0.272,0.147,1
0.1125,0.390801710939374,0.027584895645865,0.1075,0.276293057821446,0.023145196001839,0.6205,0.5905,1
0.1145,0.290763461908995,0.023505259331799,0.109,0.254408966195114,0.019267918862613,0.5215,0.2715,1
0.1145,0.174108261533344,0.013717509252342,0.106,0.3019444267341,0.021101898010025,0.261,0.1235,1
0.113,0.143520708676742,0.009134220008029,0.1065,0.299061457813995,0.021649725074032,0.3315,0.2605,1
0.1145,0.174740424698417,0.012466445334038,0.101,0.28493460843341,0.020833157508244,0.174,0.548,1
0.1145,0.336427210143233,0.025713302212994,0.112,0.139859976336811,0.010566528563936,0.118,0.2765,1
0.112,0.330997193222574,0.028574566284046,0.0845,0.205430867652667,0.014448252777692,0.4735,0.584,1
0.1075,0.304471371234665,0.021584775080501,0.1145,0.165159665493085,0.015653362084401,0.439,0.612,1
0.104,0.314740870111388,0.021742651147332,0.1055,0.285666053283437,0.020514396979099,0.566,0.147,1
0.1145,0.166844805223609,0.013981126560107,0.0835,0.204083535853202,0.013928373076728,0.301,0.3975,1
0.1145,0.358424951142327,0.024912765033572,0.0935,0.198602685816008,0.015196735029254,0.562,0.16,1
0.1145,0.143513735897182,0.012051862699655,0.1145,0.325420772827048,0.022968302080624,0.219,0.4815,1
0.1145,0.196625714538494,0.017832278975663,0.11,0.278807474412271,0.020665655420416,0.6275,0.148,1
0.1145,0.171616508806336,0.014550139261353,0.1055,0.318675144770661,0.023702420876672,0.251,0.466,1
0.1145,0.291009231713187,0.022673053801888,0.1145,0.139901490421775,0.010649137396444,0.2465,0.2815,1
0.0965,0.270876627255833,0.018081521394789,0.107,0.258733880783489,0.019282701367753,0.575,0.147,1
0.1145,0.162997765736911,0.012677475825223,0.1145,0.269939531558028,0.020236627831484,0.2265,0.466,1
0.106,0.214983379156948,0.016842617112897,0.1145,0.219468771394183,0.02032689220837,0.557,0.222,1
0.111,0.175830416221094,0.013735739841734,0.1065,0.203613544293507,0.016679093563203,0.271,0.135,1
0.1025,0.16062576022994,0.009838796500663,0.101,0.373003659701508,0.024364021290138,0.2475,0.528,1
0.0875,0.223046691590058,0.015916312034717,0.1145,0.167191235527476,0.013121397699518,0.1805,0.167,1
0.1145,0.254328917537693,0.025508515808238,0.1115,0.160965608240213,0.012621668022853,0.172,0.2695,1
0.0935,0.286155071866995,0.018696752520147,0.0915,0.224439417621899,0.015054297414903,0.5185,0.198,1
0.1145,0.153278490427927,0.012928788491728,0.1145,0.266536603765837,0.02276374191365,0.146,0.6625,1
0.108,0.331870851195649,0.022035147722466,0.1145,0.20056711464023,0.014539649951497,0.1365,0.2195,1
0.099,0.255230961549496,0.01950542403836,0.1145,0.190343485706291,0.015018272493861,0.2695,0.164,1
0.1145,0.243156465740638,0.018105182826777,0.1145,0.212998708780331,0.016245485289012,0.226,0.237,1
0.1045,0.285495463796378,0.020044608637645,0.113,0.140435029804077,0.011304064442251,0.178,0.221,1
0.108,0.240844660608515,0.017537823765121,0.1145,0.202792837860822,0.015674801451025,0.126,0.3175,1
0.1015,0.302432573915373,0.020453021009783,0.1065,0.180043935983313,0.013125272058132,0.1865,0.1615,1
0.1145,0.321243342947619,0.025437937372022,0.1145,0.332969248990097,0.023057552194461,0.6175,0.5735,1
0.1095,0.311974636394358,0.021772151837064,0.1145,0.229225597682653,0.015251043107506,0.1275,0.246,1
0.1145,0.379915396381675,0.027809980392706,0.1085,0.213027212761976,0.01737891198014,0.515,0.425,1
0.1055,0.272498946215329,0.02098292549649,0.1145,0.184930290487308,0.013784139120417,0.255,0.2665,1
0.0975,0.288094435452965,0.019347410684294,0.096,0.203286474164057,0.015200273985463,0.4235,0.259,1
0.1145,0.186067976536507,0.014324308131222,0.1145,0.381507624269757,0.026766515966368,0.2345,0.4505,1
0.109,0.228825749053641,0.01688469339175,0.1145,0.198522369492655,0.014872764899158,0.2545,0.256,1
0.1145,0.349801759274059,0.025800198053761,0.0825,0.272356172895221,0.017364734836118,0.481,0.2735,1
0.113,0.171631383717834,0.01262505523585,0.1145,0.321091981703133,0.022770772617894,0.188,0.5585,1
0.0835,0.205910058722223,0.013696536113022,0.1145,0.201304733498023,0.016614266259996,0.1995,0.153,1
0.101,0.246879968008014,0.017412634678144,0.0825,0.20799216425283,0.012689342841549,0.2535,0.458,1
0.1135,0.336533344670213,0.026759011057951,0.1185,0.326598336661304,0.026487560313531,0.227,0.423,1
0.1185,0.596219598899402,0.040147627515892,0.0855,0.197124455719947,0.011419405898866,0.19,0.3415,1
0.1185,0.312386448007716,0.027450331464193,0.1095,0.206645495125784,0.014850477161731,0.1665,0.4645,1
0.099,0.1992616537921,0.014830347642682,0.1185,0.223702078469518,0.021165461106409,0.6885,0.7345,1
0.1185,0.447772881769347,0.036906471171895,0.1185,0.293772316047295,0.022805053601759,0.177,0.363,1
0.107,0.185883477663353,0.012482587594966,0.1,0.244936008609395,0.014590773630865,0.2135,0.4065,1
0.111,0.225295772815406,0.016576417663572,0.0945,0.218195929978055,0.01245281640718,0.228,0.3125,1
0.106,0.223401883559248,0.015137849557927,0.111,0.214083672345038,0.014719442679702,0.215,0.433,1
0.1085,0.210272370054772,0.01407315138971,0.1075,0.330197742420424,0.019682695869807,0.197,0.4045,1
0.11,0.204873178744503,0.014651113198477,0.1185,0.32222443230603,0.020555354073833,0.206,0.446,1
0.1125,0.24030360054751,0.016154061286051,0.108,0.243651881746367,0.014445685030223,0.2215,0.412,1
0.111,0.350897015014619,0.02402868448214,0.1185,0.31335175284837,0.019744891177311,0.2035,0.4265,1
0.1055,0.225942090937771,0.015515616982316,0.1055,0.284728489202427,0.016994403109895,0.2245,0.4845,1
0.106,0.259589441164387,0.020165512359803,0.0995,0.330496235842805,0.019284450097657,0.15,0.464,1
0.109,0.263796955325202,0.016993480763767,0.1185,0.304097372007212,0.019236056672173,0.226,0.3625,0
0.115,0.358408483953213,0.024022755847524,0.118,0.21964221415478,0.019591405352584,0.164,0.437,0
0.1165,0.336418783372975,0.024208591717944,0.1065,0.240305841442297,0.015303561193495,0.208,0.398,0
0.117,0.397583436460368,0.027845757244726,0.097,0.235703389611466,0.014959071546847,0.202,0.5185,0
0.117,0.313894554688349,0.02260535368448,0.1045,0.191498578424228,0.012662185752877,0.1875,0.3985,0
0.1185,0.381535447236983,0.030489394444755,0.111,0.261244094938296,0.017426827889454,0.188,0.41,0
0.1185,0.366965426601373,0.026279183292134,0.107,0.219960656338537,0.016199559482728,0.2025,0.3355,0
0.1185,0.412745936733882,0.030307412635303,0.1125,0.254577507892543,0.017369552036157,0.183,0.4215,0
0.1185,0.38728008969815,0.029421687125383,0.115,0.291374965595897,0.018218405776049,0.1895,0.439,0
0.117,0.359647199542316,0.026959958478045,0.1185,0.258730354688077,0.020216866916159,0.1705,0.323,0
0.1185,0.313213457455077,0.023755463762772,0.1185,0.299007847628073,0.020476260110799,0.202,0.5005,0
0.1185,0.396100518594272,0.027642533617349,0.104,0.237142275818007,0.014095483285572,0.1935,0.5205,0
0.1185,0.315481537613315,0.024930571762863,0.1095,0.273931052103575,0.017148478413538,0.2145,0.4465,0
0.1185,0.479038723621141,0.031003447371146,0.1185,0.262392560030473,0.018241509911367,0.2045,0.3485,0
0.1185,0.350947007942365,0.027651734879866,0.1175,0.237900977946052,0.015394438693912,0.1865,0.532,0
0.1185,0.343060452164404,0.0249325833161,0.1015,0.195582734905348,0.011489722623229,0.1925,0.337,0
0.1185,0.3441639484984,0.023322115118629,0.1165,0.177638111512712,0.014023338038269,0.1615,0.337,0
0.1185,0.263278094510901,0.020403990347541,0.1185,0.212460964249951,0.015092212152387,0.176,0.549,0
0.1185,0.306770180683119,0.022714702872433,0.1185,0.236219598436942,0.014421373493335,0.159,0.5435,0
0.1185,0.314925168224629,0.022733967892686,0.1165,0.298981597983342,0.020099258021357,0.1965,0.5025,0
0.1185,0.291533032771226,0.021145860039932,0.1155,0.251996722121054,0.019044226016523,0.1935,0.4675,0
0.1185,0.392700699128099,0.027048454160171,0.1165,0.23642007433568,0.016368202331123,0.182,0.361,0
0.1095,0.353154599198415,0.024162450987541,0.118,0.232551532630574,0.017050920336648,0.193,0.5065,0
0.1115,0.275710045806284,0.021414277103211,0.113,0.289568966310775,0.020539133352655,0.2125,0.7025,0
0.1185,0.313767290279458,0.024105021476613,0.1185,0.216836220825454,0.017027794338376,0.2145,0.539,0
0.1125,0.323164719206581,0.02334046186816,0.1185,0.266581280417123,0.019312144720223,0.192,0.5395,0
0.1185,0.386935164817564,0.027658898973867,0.113,0.239821089244376,0.01559786117419,0.191,0.607,0
0.115,0.328623689704082,0.022044509649675,0.1185,0.275314971521107,0.017694729970077,0.19,0.5795,0
0.1185,0.276370329850224,0.020800734747128,0.115,0.274866236068579,0.019992052046935,0.201,0.519,0
0.1185,0.347725604789284,0.024106278161568,0.1185,0.234421794460048,0.018029158535308,0.177,0.4465,0
0.111,0.363193091431206,0.023512968086762,0.1125,0.219381689405793,0.013423216914724,0.192,0.5075,0
0.1085,0.272290054179769,0.018608033706166,0.1155,0.2305627067986,0.017220598941643,0.199,0.5915,0
0.1145,0.352051088207167,0.025756568623745,0.109,0.217698393972554,0.013602631093332,0.212,0.6075,0
0.114,0.335798055867235,0.025516300730392,0.115,0.21363648328758,0.015262990999331,0.188,0.6045,0
0.108,0.209800541294392,0.01394287418843,0.1105,0.201436940305365,0.012569726239002,0.1795,0.7055,1
0.1105,0.233053285098912,0.017388249465657,0.1105,0.152644895805833,0.012236343037923,0.3615,0.2025,1
0.1105,0.303210844419586,0.024468463719277,0.107,0.257988970023969,0.017654573381099,0.3915,0.1345,1
0.1105,0.182360868668427,0.012336863772695,0.0955,0.146492242929982,0.010711224808853,0.4255,0.199,1
0.107,0.331162137554914,0.022033760195602,0.092,0.327176698422548,0.021950778549599,0.411,0.195,1
0.1105,0.350540621788753,0.022404735820074,0.106,0.228030706997495,0.017625526633539,0.379,0.2125,1
0.1105,0.277053555866564,0.020617300832323,0.1105,0.315844673210485,0.024401662114452,0.2705,0.196,1
0.1105,0.276413277147491,0.018777017288,0.1105,0.234976182400139,0.019786960748143,0.4,0.1985,1
0.108,0.362811403827358,0.026853553398202,0.1105,0.276840719944909,0.021179210349002,0.371,0.2095,1
0.11,0.302967659715181,0.023060391509167,0.1105,0.182230826547615,0.017595676195218,0.442,0.217,1
0.1105,0.422187022552972,0.029779103693808,0.088,0.309466625445349,0.020122437739619,0.3805,0.145,1
0.1105,0.31899215381046,0.023505407532802,0.0945,0.323321496634854,0.02209457587237,0.405,0.202,1
0.109,0.374131752791001,0.023671069634534,0.1065,0.310622195530962,0.020885327507702,0.4255,0.1935,1
0.1105,0.354890218954308,0.024942039171372,0.1105,0.372920753611001,0.027505761344451,0.3495,0.181,1
0.1795,0.304270994686506,0.024099585683504,0.1875,0.244745081562656,0.021477538431594,0.4005,0.251,1
0.2065,0.476944010768762,0.039343119772454,0.1345,0.213110660475467,0.017290602213402,0.235,0.4735,1
0.2065,0.254436818998487,0.029907846651115,0.1925,0.313563182314912,0.032637476400818,0.4045,1.2205,1
0.1915,0.21463757010269,0.021378318044382,0.2065,0.236885708954589,0.025400792815579,0.37,0.387,1
0.2065,0.229276109742428,0.024831917329186,0.1765,0.214020255387019,0.020720739143789,0.4245,1.1185,1
0.2065,0.209273145529839,0.023345193958667,0.1355,0.230174511670436,0.014367398855605,1.4975,0.7965,1
0.1865,0.220956183001125,0.022614233835474,0.2025,0.280297262670669,0.027126728651447,1.1705,1.108,1
0.2065,0.186904762883115,0.020539026679275,0.1995,0.198259401573194,0.018313190963387,1.083,0.257,1
0.182,0.41816794405745,0.032076609654811,0.151,0.216165006122348,0.017623745159096,0.2565,3.594,1
0.1875,0.264234574687965,0.02609265692205,0.1535,0.190398551985842,0.016254733910765,5.04,6.508,1
0.1955,0.32175105577324,0.026176210431729,0.155,0.185602571985272,0.01713507280504,2.081,0.408,1
0.188,0.217784075209039,0.019718523505255,0.149,0.235692665144737,0.019716877099814,0.524,1.0265,1
0.2065,0.218375869881925,0.025578188081429,0.1745,0.201344417339911,0.019124212237347,0.5215,0.2865,1
0.2065,0.234193854077485,0.032517622385378,0.2065,0.249363229262208,0.026915652409056,0.4435,0.419,1
0.1545,0.191687297447858,0.019145932364779,0.1925,0.231628819867242,0.024624807684612,0.462,0.558,1
0.1415,0.396135834779322,0.025972506793701,0.2065,0.461370308384458,0.034135671824332,0.4165,0.5295,1
0.168,0.417198603067963,0.032617218460847,0.189,0.59754944456222,0.047591041479236,0.289,0.3585,1
0.1615,0.366327074547999,0.028346899038408,0.2065,0.256337571064946,0.021280125761173,0.485,0.481,1
0.1705,0.326474146727371,0.023188986821742,0.171,0.255848614257097,0.018078963513394,0.1055,0.3515,1
0.108,0.299191361812839,0.022776138762693,0.1085,0.197584584837137,0.016466515254072,0.197,0.291,1
0.1085,0.349189530617641,0.02560468432289,0.1085,0.200570467699443,0.015468206688422,0.1925,0.3295,1
0.1085,0.380562834360566,0.025399915552587,0.0765,0.173008877215324,0.009919246283175,0.1745,0.3785,1
0.1085,0.245881144100204,0.018583724630798,0.1065,0.192743980991504,0.014986913527964,0.19,0.3355,1
0.1085,0.254647926697601,0.019342982533252,0.1085,0.16701547047558,0.011200616330716,0.1785,0.348,1
0.107,0.236146507873074,0.017955353400895,0.106,0.375088312411904,0.025528301565117,0.6935,0.1625,1
0.0825,0.164422606957937,0.011284488457411,0.1065,0.196010195959079,0.015167315788056,0.318,0.1065,1
0.1015,0.217758926522621,0.014777874767433,0.1085,0.24145801798715,0.01751659791598,0.4115,0.189,1
0.0745,0.142315479069772,0.008477631769196,0.1,0.232410890408031,0.015246098739846,0.235,0.6115,1
0.105,0.25816822994932,0.01833347264406,0.09,0.141775598851662,0.00926504517473,0.1895,0.254,1
0.106,0.320529976372413,0.023103568222857,0.1005,0.365903351607996,0.025472411658652,0.6065,0.175,1
0.1085,0.249669236382138,0.017886093221608,0.1085,0.292365115597613,0.021386125556735,0.3035,0.479,1
0.0975,0.345528019974048,0.02253969711842,0.106,0.229557918782748,0.021053639946385,0.651,0.1875,1
0.0965,0.143737994117921,0.010047763998579,0.108,0.249928071928582,0.022271011415774,0.3335,0.18,1
0.1065,0.171854484231193,0.01355331125575,0.099,0.16820803325082,0.011795594156282,0.2025,0.232,1
0.1035,0.216962072438294,0.014507577567103,0.1025,0.335736362608347,0.023589628127119,0.321,0.2105,1
0.078,0.14232867526355,0.009263855220932,0.1075,0.195188683057678,0.0152503975326,0.3455,0.657,1
0.1085,0.251236802571865,0.020588500564792,0.1005,0.179035142712145,0.012870865346726,0.21,0.331,1
0.108,0.211372293604539,0.016608738320885,0.1005,0.211103371104356,0.013586931822748,0.221,0.342,1
0.1085,0.199790925009924,0.015914727199983,0.104,0.161282396772875,0.010700832082816,0.2095,0.3775,1
0.106,0.183594749956144,0.013407251402414,0.1085,0.222708944208445,0.016299794666506,0.2205,0.3355,1
0.1085,0.309502692718701,0.022775359197286,0.1085,0.218317774177713,0.017056972394498,0.213,0.339,1
0.106,0.32583717733701,0.023202814999223,0.089,0.172740729488374,0.011028895198295,0.2145,0.338,1
0.1055,0.292512964975603,0.021074625156453,0.1045,0.15201599085131,0.011587346867327,0.217,0.3325,1
0.1085,0.262538244122225,0.02060914940003,0.1035,0.154074267509082,0.011320465910101,0.2205,0.406,1
0.1045,0.354681884485656,0.026304442077276,0.106,0.217837441993376,0.016766188516138,0.1515,0.201,1
0.1085,0.350530663205144,0.025795157604743,0.1075,0.275798036921693,0.021340616525954,0.2985,0.2965,1
0.1085,0.299814687742905,0.02323181544969,0.1085,0.187323396866463,0.012105445218971,0.208,0.341,1
0.09,0.23736275382119,0.016581581941089,0.098,0.163864531863368,0.010292747688374,0.2215,0.3375,1
0.107,0.276843547405612,0.018595395202795,0.1085,0.148870103284171,0.013270008407112,0.208,0.205,1
0.1085,0.276413597610894,0.021031079592821,0.102,0.18085693003309,0.012783291165503,0.215,0.305,1
0.1055,0.215482625564584,0.015903140903943,0.094,0.141044315498533,0.009278357827307,0.233,0.3235,1
